text,label,label_str
"Ứng dụng chuyển đổi số trong quản lý đô thị giúp rút ngắn thời gian xử lý thủ tục hành chính cho người dân và doanh nghiệp, nâng cao tính minh bạch của chính quyền. Chi tiết xem tại cổng thông tin chính thức.",0,ham
Tuyệt vời.,0,ham
Chúng tôi đã cố gắng liên hệ với bạn trả lời của bạn cho lời đề nghị của chúng tôi về một chiếc điện thoại video?,1,spam
Phụ nữ thứ nhất và chi thứ hai k.,0,ham
"Cảnh báo hình thức hack tài khoản Facebook rồi nhắn tin mượn tiền người thân, bạn bè.",1,spam
Nhập miễn phí trong 2 comp hàng tuần để có cơ hội giành được iPod.,1,spam
"Tố giác chiêu trò: Bẫy lừa đảo đầu tư tài chính, chứng khoán quốc tế và sàn tiền ảo cam kết lợi nhuận khủng 30% mỗi tháng. Khi số tiền đầu tư lên cao, sàn báo lỗi sập hệ thống và chiếm đoạt toàn bộ tiền. Nạn nhân nên trình báo cơ quan công an gần nhất.",1,spam
Camera - Bạn được trao một máy ảnh kỹ thuật số SIPIX!,1,spam
"Sau khi nộp đơn thông qua bài đăng trên Telegram tuyển dụng vị trí giống quản lý phòng chat đầu tư chứng khoán, Dex, ngoài 30 tuổi, rời Hàn Quốc đến thủ đô Phnom Penh, bước chân vào một khu phức hợp hồi tháng 4/2024. Bài đăng tuyển dụng hứa hẹn mức lương khoảng 2.000 USD mỗi tháng cho ""người nhắn tin"", lên tới 10.000 USD cho ""người gọi điện"" và ""chuyên gia đầu tư"", cao hơn nhiều so với mức thu nhập trung bình tại Hàn Quốc. Không lâu sau, Dex phát hiện mình đã rơi vào một trung tâm lừa đảo. Mỗi ngày, anh ngồi trước màn hình, gửi những tin nhắn soạn sẵn đến người lạ. Xung quanh là nhiều dãy máy tính, nơi các đồng hương của anh cũng đang làm những thao tác tương tự. Điện thoại và hộ chiếu của họ đều bị thu giữ, bên ngoài khu nhà có bảo vệ tuần tra liên tục. Việc bỏ trốn gần như là không thể. Dex được chỉ đạo đóng giả phụ nữ, trò chuyện thông qua các ứng dụng nhắn tin, nhắm đến những nam giới ngoài 50 tuổi, rồi dụ dỗ họ đầu tư vào các nền tảng giao dịch chứng khoán giả. Khoảng hai tháng đầu, những ""người nhắn tin"" như Dex được giao KPI tiếp cận 100 người. Sang tháng thứ ba, họ sẽ cố gắng dụ dỗ các mục tiêu tiềm năng nhất bỏ tiền đầu tư. Mỗi khi có nạn nhân chuyển tiền, ""văn phòng"" lại đánh cồng. Một tiếng cồng có nghĩa là khoảng 6.900 USD được thu về. ""Ban đầu, tôi chỉ nghĩ đây là công việc nhắn tin cho nhóm chứng khoán, không hề biết là lừa đảo. Khi đến nơi, họ nói có hai kiểu lừa là lừa tình và lừa đầu tư"", Dex kể lại. Dex là một trong hàng trăm người Hàn Quốc bị rơi vào các trung tâm lừa đảo quy mô lớn do các băng đảng Trung Quốc điều hành ở Campuchia. Mạng lưới này đã lừa hàng chục triệu USD từ người Hàn Quốc trong năm ngoái, hủy hoại cuộc sống nhiều gia đình. Giám đốc An ninh Quốc gia Hàn Quốc Wi Sung‑lac cho biết hơn 330 người Hàn Quốc mất tích tại Campuchia năm 2025. Phần lớn đã được tìm thấy, nhưng vẫn còn 79 người chưa rõ tung tích. Theo Cơ quan An ninh Quốc gia Hàn Quốc, nhiều người Hàn chủ động sang Campuchia tham gia hoạt động phi pháp, thậm chí còn quay lại sau khi được hồi hương. Ok Hae-shil, nhà truyền giáo sống 14 năm tại Campuchia, chuyên hỗ trợ giải cứu các nạn nhân mắc kẹt trong trung tâm lừa đảo, cho biết ông đã chứng kiến nhiều thanh niên Hàn Quốc bị hấp dẫn bởi mức lương 6 chữ số được quảng cáo trên mạng, tìm đến Campuchia rồi biến mất trong các khu phức hợp. Với một số người, con đường này bắt đầu từ nợ nần chồng chất. Luật sư tư vấn nợ Park Ki-tae cho biết ba thân chủ gần đây của ông bị dụ dỗ và ép buộc lừa đảo trực tuyến ở Campuchia đều trong độ tuổi 20 và mắc nợ từ trước. Park Chan-dae, nghị sĩ từng hỗ trợ giải cứu 16 người Hàn khỏi các trung tâm lừa đảo vào tháng 8-9/2025, cho biết một số nạn nhân bị đánh đập tàn bạo, đe dọa xâm hại tình dục, bị kiểm tra y tế, dường như để phục vụ mục đích buôn nội tạng. Để tránh cảnh sát, trung tâm nơi giam lỏng Dex chuyển đến một khu vực hẻo lánh gần biên giới phía đông. Trong một lần hiếm hoi được ra ngoài hai tuần một lần, Dex chớp thời cơ trốn thoát. Anh cầm điện thoại, đủ tiền đi đường rồi bắt taxi về thẳng Phnom Penh, trú đêm tại một nhà trọ. Sáng hôm sau, Dex đến đại sứ quán Hàn Quốc. Không phải ai cũng may mắn như Dex. Tháng 7/2025, Park Min-ho nói với gia đình rằng anh đến Campuchia dự hội chợ việc làm. Vài tuần sau, thi thể sinh viên 22 tuổi được tìm thấy trong một phương tiện ở tỉnh Kampot, cách Phnom Penh khoảng 145 km. Giới chức kết luận nguyên nhân tử vong do ""đau tim vì bị tra tấn nghiêm trọng"". Giới chức đã khởi tố ba người Trung Quốc và hai nghi phạm liên quan. Sau khi về Hàn Quốc, Dex vẫn nhận được các tin nhắn đe dọa trên Telegram từ trung tâm lừa đảo nơi anh trốn thoát. Sau thời gian do dự, Dex quyết định giao loạt ảnh, bảng tính, nhật ký trò chuyện cho giới chức, giúp cảnh sát mở cuộc điều tra quy mô lớn. Cảnh sát Hàn Quốc sau đó phát hiện hơn 100 đơn tố cáo bị lừa đảo, thiệt hại lên tới hàng tỷ won. Ông trùm họ Kang, một trong những người cầm đầu, đã bị cảnh sát Campuchia bắt vào tháng 2/2025 và đưa về Hàn Quốc cùng vợ. Kang từng bị Interpol phát truy nã đỏ từ năm 2024. Vợ Kang cũng bị truy nã với cáo buộc lừa đảo qua điện thoại. Để né tránh giới chức Hàn Quốc, các nghi phạm đã phẫu thuật thẩm mỹ thay đổi diện mạo. Dex phải trải qua nhiều tháng thẩm vấn và những đêm mất ngủ, nhưng rồi yên lòng vì ""những lời đe dọa chấm dứt sau khi cảnh sát bắt đầu bắt người"". Hiện anh làm việc tại một nhà máy sản xuất ghế ôtô ở quê nhà. Anh đã bớt sợ, nhưng bố mẹ vẫn tin rằng con trai trước đây chỉ đơn giản là đi Campuchia du lịch. Anh dự định sẽ tiếp tục giữ kín sự thật. Đức Trung (Theo CNN, ABC News, CBS News)",1,spam
Tôi cảm thấy như một tinh ranh vì tôi tiếp tục ngủ qua các văn bản và tin nhắn Facebook của bạn.,0,ham
"Cán bộ công an cảnh báo: Cảnh báo bẫy lừa đảo nạp tiền làm nhiệm vụ xem video Youtube, TikTok nhận tiền công. Sau khi nạn nhân nạp tiền tỷ vào hệ thống, các đối tượng viện lý do lỗi hệ thống để không cho rút tiền. Nạn nhân nên trình báo cơ quan công an gần nhất.",1,spam
Bạn có tài năng nhưng bạn đang lãng phí.,0,ham
WAN2 giành được một cuộc gặp gỡ+lời chào với Westlife 4 U hay M8?,1,spam
Nhập miễn phí vào comp comp £ 250 £ 250 của chúng tôi chỉ cần gửi từ nhập tới 84128 ngay bây giờ.,1,spam
"Mila, Age23, Tóc vàng, Mới ở Anh.",1,spam
Bạn đã giành được một khoản tiền mặt £ 1000 được đảm bảo hoặc giải thưởng Å £ 2000.,1,spam
Văn bản nhạc chuông miễn phí đầu tiên đến 87131 cho một poly hoặc văn bản được 87131 cho một giai điệu thực sự!,1,spam
Goldviking (29/m) đang mời bạn làm bạn của anh ấy.,1,spam
Số dư của bạn bây giờ là £ 500.,1,spam
Toshiba Portege M100 GD có phải không?,0,ham
La ó.,0,ham
Oh dang!,0,ham
Tôi là người đang thực hiện khảo sát SMS E ...,0,ham
"Ngày 26/8, Công an tỉnh Hà Tĩnh cho biết đã phối hợp với nhà chức trách Lào bắt Linh, 28 tuổi, trú tỉnh Thái Nguyên, theo lệnh truy nã đặc biệt. Nữ nghi phạm đang đối mặt các cáo buộc liên quan hành vi Mua bán người và Lừa đảo chiếm đoạt tài sản. Theo điều tra, năm 2023, Linh tổ chức, cầm đầu đường dây lừa đảo chiếm đoạt tài sản và mua bán người hoạt động tại đặc khu Tam giác Vàng, tỉnh Bokeo, Lào, với hơn 155 người Việt tham gia. Hàng ngày, Linh yêu cầu đồng phạm lập nhiều tài khoản Facebook giả, sử dụng hình ảnh, thông tin của người giàu có, doanh nhân hoặc người thành đạt để tiếp cận người dùng tại Việt Nam. Trên các tài khoản này, nhóm đăng hình ảnh về công việc, du lịch, tiệc tùng và cuộc sống xa hoa nhằm tạo vỏ bọc, gây dựng lòng tin. Sau vài ngày trò chuyện, nhóm chuyển sang tạo dựng quan hệ tình cảm, giả vờ yêu đương với nạn nhân. Khi chiếm được lòng tin, chúng mời đầu tư với cam kết lợi nhuận cao, dụ ""con mồi"" tham gia ứng dụng OYO rồi hướng dẫn chuyển tiền. Thành viên trong nhóm đánh vào tâm lý ham lợi nhuận và sự tin tưởng của nạn nhân để từng bước chiếm đoạt tài sản. Đường dây được tổ chức thành nhiều khâu, phân công nhiệm vụ cụ thể và hoạt động xuyên quốc gia. Ngoài lừa đảo chiếm đoạt tài sản, nhóm của Linh còn liên quan đến hoạt động mua bán người tại Tam giác Vàng, địa bàn phức tạp về tội phạm xuyên biên giới. Tháng 8/2024, Công an tỉnh Hà Tĩnh phối hợp với Bộ Công an, nhà chức trách Lào đột kích tòa cao ốc ở Tam giác Vàng, bắt giữ 155 người liên quan. Linh sau đó bỏ trốn và bị truy nã đặc biệt. Thời điểm đó, cơ quan điều tra cáo buộc, trong hơn một năm, đường dây đã lừa hàng chục nghìn bị hại ở Việt Nam, chiếm đoạt hàng trăm tỷ đồng. Trung bình, mỗi nghi phạm lừa hơn 200 bị hại, nạn nhân mất nhiều nhất là 5 tỷ đồng. Vụ án đang được điều tra mở rộng. Đức Hùng",1,spam
Câu lạc bộ video RT-King Pro >> Cần giúp đỡ?,1,spam
"Tình bạn không phải là một trò chơi để chơi, nó không phải là một từ để nói, nó không bắt đầu vào tháng 3 và kết thúc vào tháng 5, đó là ngày mai, hôm qua, hôm nay và e",0,ham
"[CẢNH BÁO LỪA ĐẢO] Cảnh báo chiêu trò lừa đảo lập trang web, fanpage giả mạo các hãng hàng không bán vé máy bay giá rẻ. Người dân chuyển tiền xong thì không nhận được vé và bị chặn mọi liên lạc. Cần hết sức cảnh giác để tránh mất tiền.",1,spam
"Bẫy lừa đảo đầu tư tài chính, chứng khoán quốc tế và sàn tiền ảo cam kết lợi nhuận khủng 30% mỗi tháng. Khi số tiền đầu tư lên cao, sàn báo lỗi sập hệ thống và chiếm đoạt toàn bộ tiền. Cần hết sức cảnh giác để tránh mất tiền.",1,spam
"Vụ án vừa được VKSND thành phố Lan Châu, tỉnh Cam Túc công bố dưới tên bị cáo đã được mã hóa, họ Vương. Theo đó, tháng 12/2025, sau khi tình cờ biết được một băng nhóm lừa đảo online cần ""rửa tiền"", Vương nghĩ: ""Đây là tiền bẩn, mình ăn cắp cũng không phạm pháp."" Vì vậy, Vương đã nói dối rằng anh ta có thể cung cấp thẻ ngân hàng để ""làm giả sao kê ngân hàng nhằm xin vay tiền"", từ đó dụ dỗ băng nhóm chuyển tiền vào tài khoản của mình. Sau khi nhận được 200.000 tệ (777 triệu đồng) mà nhóm lừa đảo chuyển, Vương đã chiếm đoạt số tiền này thông qua các giao dịch chuyển khoản và rút tiền và chi tiêu cá nhân hết. Vương bị truy tố Lừa đảo chiếm đoạt tài sản. Mới đây, sau một phiên tòa công khai, Vương bị tòa tuyên án 3 năm tù kèm khoản bồi thường là số tiền đã chiếm đoạt. VKS chỉ ra rằng trong thực tiễn tố tụng, một số người có quan niệm sai lầm nghiêm trọng rằng ""Tiền của các băng nhóm lừa đảo vốn dĩ là bất hợp pháp. Nên nếu tôi lừa đảo, cướp bóc hoặc biển thủ số tiền bị đánh cắp của chúng, đó chỉ là 'đánh kẻ ác', và nó không được coi là tội phạm."" Quan điểm này nghe có vẻ hợp lý, nhưng pháp luật không bao giờ nhìn nhận nó như vậy. Theo VKS, số tiền bị đánh cắp từ các băng nhóm lừa đảo về cơ bản là tiền mồ hôi nước mắt, tiền tiết kiệm hưu trí và quỹ tiết kiệm cả đời của những người dân bình thường đã bị lừa gạt. Nó không phải là tiền vô chủ, càng không phải là ""vùng xám"" có thể bị tịch thu tùy tiện. Luật nước này cũng quy định rằng nếu ai trộm cắp, cướp, lừa đảo, cướp tài sản, mà các tài sản này vốn là tang vật, lợi nhuận từ các vụ phạm tội thì sẽ bị truy tố và xét xử theo tội trộm cắp, cướp giật, lừa đảo như bình thường. Hải Thư (Theo The Paper)",1,spam
